payment_attempt_id,payment_method_id,payment_result_id,order_id,amount,payment_attmept_ts
544,3,2,478,287.65,2024-03-17 18:00:18
545,9,2,479,165.12,2024-08-10 10:10:27
546,1,2,480,555.64,2023-09-06 09:45:36
547,10,2,481,2429.0,2023-12-17 02:52:02
548,3,3,482,23629.84,2024-05-07 16:31:26
549,10,2,482,23629.84,2024-05-07 16:58:26
550,3,2,483,3877.28,2023-08-28 20:04:24
551,7,2,484,1299.61,2023-11-20 23:45:31
552,8,2,485,207.09,2024-06-22 13:14:38
553,4,2,486,120.16,2024-04-09 12:51:53
554,8,3,487,3866.98,2024-05-27 20:38:25
555,6,2,487,3866.98,2024-05-27 21:01:25
556,10,2,488,241.14,2024-05-20 01:39:15
557,10,4,488,241.14,2024-06-02 01:39:15
558,5,2,489,2152.23,2023-06-03 17:19:34
559,9,2,490,144.34,2024-05-16 15:32:38
560,4,3,491,2882.02,2024-01-09 08:22:01
561,5,2,491,2882.02,2024-01-09 08:25:01
562,8,3,492,779.01,2024-07-07 00:32:47
563,2,2,492,779.01,2024-07-07 00:56:47
564,9,3,493,578.37,2024-06-17 21:58:01
565,2,2,493,578.37,2024-06-17 22:24:01
566,3,2,494,2087.96,2023-09-21 02:35:04
567,3,3,495,34.9,2023-09-08 20:22:33
568,4,2,495,34.9,2023-09-08 20:50:33
569,8,3,496,1465.9,2023-08-09 03:54:37
570,7,2,496,1465.9,2023-08-09 03:57:37
571,7,2,497,1079.06,2024-08-12 16:34:00
572,7,2,498,142.61,2023-09-22 18:10:50
573,7,4,498,142.61,2023-09-26 18:10:50
574,1,2,499,469.56,2024-06-28 16:03:22
575,6,2,500,256.2,2023-07-13 17:49:15
576,8,2,501,3553.54,2025-03-24 15:58:50
577,1,2,502,1116.15,2025-12-31 23:29:07
578,7,2,503,1805.32,2025-10-16 02:19:00
579,5,3,504,1155.00,2025-06-19 21:39:38
580,7,2,504,1155.00,2025-06-19 21:43:38
581,2,2,505,1923.16,2025-12-07 18:45:27
582,8,2,506,2101.16,2025-02-01 00:01:49
583,5,2,507,198.03,2025-01-02 06:03:42
584,10,3,508,3697.83,2025-08-17 06:31:23
585,8,2,508,3697.83,2025-08-17 06:35:23
586,3,2,509,805.74,2025-11-13 07:47:03
587,8,2,510,4049.58,2025-02-09 18:31:11
588,1,2,511,633.21,2025-05-02 18:51:26
589,2,2,512,1275.20,2025-09-09 23:02:56
590,5,2,513,1512.75,2025-06-30 21:04:29
591,9,3,514,1970.52,2025-03-06 17:55:39
592,5,2,514,1970.52,2025-03-06 17:59:39
593,10,2,515,5648.87,2025-01-15 23:13:46
594,4,2,516,1358.56,2025-07-24 20:34:55
595,5,3,517,744.45,2025-03-16 12:29:03
596,7,2,517,744.45,2025-03-16 12:33:03
597,6,2,518,691.99,2025-02-08 21:30:13
598,2,2,519,11927.00,2025-04-14 13:42:45
599,4,2,520,3537.05,2025-11-10 09:31:53
600,9,2,521,686.60,2025-01-16 07:41:55
601,4,2,522,7231.31,2025-01-15 08:05:52
602,8,2,523,1243.28,2025-08-02 12:20:21
603,7,2,524,2211.92,2025-05-18 05:47:55
604,2,2,525,773.74,2025-12-12 07:52:32
605,2,2,526,639.33,2025-01-29 13:34:23
606,2,3,527,3657.64,2025-08-12 05:01:12
607,2,2,527,3657.64,2025-08-12 05:05:12
608,10,2,528,4745.78,2025-02-05 19:20:45
609,2,2,529,3378.55,2025-06-18 18:26:10
610,6,2,530,1515.60,2025-03-17 17:44:22
611,7,2,531,772.51,2025-01-07 17:42:20
612,3,2,532,1055.16,2025-08-02 12:37:13
613,10,3,533,10367.06,2025-01-29 09:49:14
614,6,2,533,10367.06,2025-01-29 09:53:14
615,6,2,534,601.12,2025-07-14 20:24:51
616,1,2,535,3306.44,2025-08-11 14:03:37
617,6,3,536,1401.03,2025-11-06 16:12:26
618,7,2,536,1401.03,2025-11-06 16:16:26
619,6,3,537,1030.62,2025-04-29 10:08:43
620,4,2,537,1030.62,2025-04-29 10:12:43
621,9,3,538,2425.19,2025-06-27 22:44:13
622,3,2,538,2425.19,2025-06-27 22:48:13
623,7,2,539,1053.16,2025-02-10 00:56:06
624,5,2,540,1946.28,2025-06-20 06:15:27
625,1,2,541,470.28,2025-12-08 20:29:40
626,10,2,542,1128.23,2025-01-29 20:03:44
627,8,2,543,5319.95,2025-02-28 13:15:03
628,10,2,544,3568.05,2025-09-26 21:53:11
629,1,2,545,8526.19,2025-11-22 21:59:37
630,4,2,546,683.27,2025-02-17 08:56:21
631,5,2,547,2266.82,2025-08-22 07:16:27
632,9,2,548,1015.45,2025-11-23 09:18:50
633,3,2,549,2120.88,2025-12-05 15:37:44
634,2,2,550,437.94,2025-01-29 15:30:50
635,7,2,551,1220.55,2025-08-04 03:22:16
636,10,2,552,934.29,2025-11-03 14:40:26
637,10,2,553,513.58,2025-05-31 10:41:04
638,7,3,554,6377.80,2025-12-12 18:55:02
639,1,2,554,6377.80,2025-12-12 18:59:02
640,7,2,555,1356.22,2025-10-28 21:50:37
641,2,2,556,5279.17,2025-05-10 03:13:57
642,8,2,557,2462.55,2025-02-06 14:30:28
643,9,3,558,216.70,2025-11-18 10:23:39
644,7,2,558,216.70,2025-11-18 10:27:39
645,5,2,559,444.80,2025-12-23 15:38:51
646,9,3,560,3029.53,2025-12-15 09:18:09
647,7,2,560,3029.53,2025-12-15 09:22:09
648,7,2,561,1537.92,2025-08-15 05:00:14
649,10,2,562,131.13,2025-10-14 16:55:35
650,7,2,563,3585.18,2025-04-05 14:26:25
651,1,2,564,10961.33,2025-07-04 23:01:16
652,5,2,565,5775.60,2025-11-12 03:02:45
653,10,2,566,3449.54,2025-06-27 16:25:47
654,2,2,567,1460.33,2025-11-15 08:44:58
655,6,2,568,688.99,2025-07-10 05:30:05
656,1,2,569,2232.75,2025-12-24 07:05:47
657,8,2,570,918.34,2025-02-16 06:37:16
658,2,2,571,3963.14,2025-01-21 03:23:26
659,6,2,572,1053.47,2025-02-12 16:28:06
660,7,2,573,13644.29,2025-07-22 16:06:34
661,4,2,574,1877.62,2025-09-21 03:10:02
662,6,2,575,834.47,2025-02-04 13:19:15
663,6,2,576,1306.20,2025-07-24 14:52:18
664,10,3,577,864.59,2025-01-30 07:18:06
665,7,2,577,864.59,2025-01-30 07:22:06
666,3,2,578,1667.80,2025-03-08 15:04:22
667,8,2,579,377.99,2025-06-12 23:49:56
668,10,2,580,1546.52,2025-02-04 01:09:58
669,6,2,581,1039.72,2025-06-20 02:03:00
670,1,2,582,23553.17,2025-03-21 06:55:53
671,7,2,583,10557.74,2025-01-31 05:35:46
672,4,2,584,1219.49,2025-07-28 19:49:57
673,1,2,585,1869.69,2025-02-18 21:06:48
674,8,2,586,896.96,2025-01-17 20:19:52
675,2,2,587,1223.10,2025-06-09 22:49:42
676,8,2,588,1738.56,2025-07-19 03:23:19
677,9,3,589,858.10,2025-05-17 10:24:13
678,1,2,589,858.10,2025-05-17 10:28:13
679,3,2,590,2478.91,2025-09-02 12:18:37
680,4,2,591,687.82,2025-03-26 07:31:04
681,10,2,592,1369.97,2025-06-23 05:41:09
682,9,2,593,1750.16,2025-12-22 08:45:45
683,5,2,594,2544.14,2025-12-03 16:55:28
684,6,2,595,577.67,2025-05-13 03:18:45
685,6,2,596,395.70,2025-08-12 06:22:51
686,5,2,597,998.00,2025-01-19 20:06:38
687,5,2,598,261.43,2025-10-17 02:26:21
688,7,2,599,5014.68,2025-12-11 21:59:06
689,3,2,600,17798.40,2025-04-25 01:17:48
690,7,2,601,2459.64,2025-06-27 15:08:44
691,10,2,602,352.20,2025-01-28 12:23:59
692,10,2,603,6090.76,2025-06-29 06:15:51
693,2,2,604,758.83,2025-04-09 16:57:11
694,2,2,605,705.17,2025-07-15 11:21:03
695,7,2,606,5103.30,2025-05-20 15:54:10
696,6,3,607,499.60,2025-08-09 00:46:37
697,10,2,607,499.60,2025-08-09 00:50:37
698,6,2,608,20962.51,2025-11-14 02:36:03
699,7,2,609,1814.90,2025-10-21 11:36:57
700,7,2,610,1809.65,2025-03-25 08:28:43
701,5,2,611,766.69,2025-01-08 07:58:37
702,6,2,612,2197.82,2025-05-12 11:49:00
703,1,2,613,621.42,2025-09-18 21:54:49
704,6,2,614,372.14,2025-03-10 18:10:57
705,8,2,615,642.57,2025-09-02 07:32:25
706,9,3,616,483.76,2025-01-21 21:36:17
707,10,2,616,483.76,2025-01-21 21:40:17
708,5,2,617,576.74,2025-08-12 18:23:09
709,3,2,618,1951.23,2025-12-09 22:43:20
710,2,2,619,1307.42,2025-08-25 11:35:43
711,4,2,620,1608.37,2025-10-07 14:24:23
712,3,2,621,3204.10,2025-01-04 11:45:25
713,1,3,622,3327.94,2025-10-20 04:22:23
714,3,2,622,3327.94,2025-10-20 04:26:23
715,5,2,623,1424.76,2025-02-25 19:06:28
716,9,2,624,1061.97,2025-11-21 19:42:38
717,5,2,625,431.83,2025-10-07 14:13:20
718,2,2,626,16767.14,2025-10-24 21:42:01
719,2,2,627,1141.58,2025-05-25 03:56:51
720,7,2,628,2150.44,2025-06-19 14:10:52
721,4,2,629,644.51,2025-01-13 19:19:28
722,2,2,630,11791.67,2025-04-26 18:47:09
723,3,2,631,504.74,2025-06-23 20:51:13
724,1,2,632,2416.71,2025-02-14 16:10:10
725,6,2,633,1441.76,2025-04-13 05:41:26
726,9,2,634,3144.71,2025-03-30 19:37:19
727,9,2,635,1341.10,2025-10-31 21:57:58
728,4,2,636,11104.89,2025-08-04 04:46:30
729,10,2,637,1744.28,2025-01-30 03:50:34
730,10,2,638,7712.02,2025-12-04 15:34:53
731,1,2,639,683.75,2025-05-28 23:48:41
732,10,3,640,3038.10,2025-02-14 16:58:58
733,2,2,640,3038.10,2025-02-14 17:02:58
734,4,2,641,1141.87,2025-05-18 07:42:33
735,5,2,642,3009.22,2025-05-30 12:57:11
736,7,2,643,1729.57,2025-06-16 06:06:44
737,4,2,644,2007.98,2025-08-29 14:46:33
738,8,3,645,519.76,2025-01-14 11:45:41
739,3,2,645,519.76,2025-01-14 11:49:41
740,1,2,646,808.15,2025-06-30 04:09:01
741,7,2,647,2367.31,2025-11-27 21:09:30
742,2,2,648,9999.38,2025-06-12 23:57:41
743,2,2,649,7651.44,2025-07-17 15:52:27
744,6,2,650,1570.19,2025-05-12 05:22:51
745,10,3,651,755.26,2025-11-26 02:54:04
746,10,2,651,755.26,2025-11-26 02:58:04
747,8,2,652,1949.34,2025-09-23 14:33:46
748,4,2,653,432.44,2025-04-26 14:46:00
749,6,2,654,1699.13,2025-08-03 18:48:18
750,5,2,655,6645.63,2025-04-19 13:42:43
751,7,2,656,6401.60,2025-02-21 15:39:12
752,1,2,657,13439.63,2025-04-19 09:00:57
753,9,2,658,1270.78,2025-08-06 03:02:20
754,10,2,659,372.44,2025-08-13 18:39:13
755,8,2,660,2775.24,2025-09-15 12:01:59
756,1,2,661,677.27,2025-05-12 20:48:52
757,7,2,662,1174.05,2025-01-19 10:37:11
758,3,2,663,19796.64,2025-11-27 15:10:44
759,2,2,664,972.88,2025-05-11 22:54:06
760,7,2,665,1140.46,2025-09-29 08:08:19
761,6,2,666,1189.07,2025-07-27 19:39:49
762,4,2,667,1706.76,2025-06-05 00:26:16
763,1,2,668,1991.44,2025-02-07 09:41:50
764,2,2,669,2541.88,2025-08-30 14:20:04
765,9,2,670,387.69,2025-06-25 02:24:33
766,3,2,671,759.48,2025-02-25 10:10:19
767,2,2,672,348.60,2025-04-23 14:49:39
768,4,2,673,4569.30,2025-08-24 18:22:31
769,5,3,674,2864.47,2025-12-25 14:59:05
770,7,2,674,2864.47,2025-12-25 15:03:05
771,2,2,675,11241.16,2025-02-18 10:27:37
772,3,2,676,1937.49,2025-08-13 13:57:06
773,4,2,677,2100.64,2025-07-11 15:56:35
774,4,2,678,1899.11,2025-03-04 17:15:09
775,1,3,679,1202.90,2025-03-19 22:26:33
776,3,2,679,1202.90,2025-03-19 22:30:33
777,4,2,680,20630.80,2025-12-12 07:23:16
778,6,2,681,6135.20,2025-02-16 18:48:45
779,9,2,682,1193.53,2025-05-23 20:24:27
780,7,2,683,295.16,2025-08-15 01:34:54
781,10,3,684,3506.46,2025-07-06 00:24:53
782,3,2,684,3506.46,2025-07-06 00:28:53
783,2,2,685,9091.53,2025-02-18 19:02:43
784,7,2,686,826.38,2025-07-01 09:42:03
785,8,2,687,963.83,2025-06-09 18:21:23
786,6,2,688,13919.59,2025-05-17 01:44:46
787,6,3,689,875.12,2025-04-08 13:44:00
788,5,2,689,875.12,2025-04-08 13:48:00
789,2,2,690,2028.61,2025-06-08 02:00:28
790,6,2,691,2283.05,2025-05-19 19:44:48
791,8,2,692,1871.37,2025-10-17 02:44:37
792,4,2,693,11432.77,2025-10-01 07:15:15
793,3,2,694,2357.87,2025-07-10 08:53:32
794,5,2,695,1678.83,2025-10-02 11:13:46
795,9,2,696,1876.18,2025-07-03 08:28:00
796,6,2,697,6539.50,2025-09-13 18:09:56
797,9,2,698,39833.64,2025-07-22 17:45:41
798,4,2,699,1063.10,2025-09-27 19:54:04
799,6,2,700,1660.97,2025-05-03 12:21:27
800,6,2,701,2266.45,2025-03-26 21:06:28
801,8,2,702,1179.05,2025-01-21 21:55:13
802,2,2,703,819.13,2025-10-05 21:49:20
803,5,2,704,584.92,2025-11-09 06:12:07
804,8,2,705,848.50,2025-05-13 23:45:07
805,2,2,706,1132.60,2025-12-28 06:14:55
806,6,2,707,296.70,2025-07-17 12:57:54
807,6,2,708,13236.10,2025-03-15 20:48:42
808,4,2,709,1444.17,2025-11-24 04:29:00
809,10,2,710,2078.19,2025-10-20 10:20:22
810,3,2,711,701.47,2025-02-26 18:57:08
811,2,3,712,681.49,2025-03-26 00:08:25
812,8,2,712,681.49,2025-03-26 00:12:25
813,7,2,713,3890.45,2025-09-07 00:45:29
814,4,2,714,542.59,2025-09-15 21:17:08
815,4,2,715,768.57,2025-02-19 08:09:04
816,8,3,716,454.54,2025-10-08 00:20:03
817,7,2,716,454.54,2025-10-08 00:24:03
818,3,2,717,845.64,2025-08-04 07:38:47
819,2,2,718,567.62,2025-02-18 19:18:23
820,3,2,719,5087.77,2025-09-01 09:55:19
821,1,3,720,5279.79,2025-05-26 05:49:29
822,3,2,720,5279.79,2025-05-26 05:53:29
823,3,2,721,580.82,2025-04-21 15:29:26
824,4,2,722,583.81,2025-04-28 18:27:49
825,6,2,723,3535.30,2025-07-29 16:03:34
826,4,2,724,4826.54,2025-01-17 01:09:50
827,2,2,725,717.10,2025-09-29 21:42:23
828,5,2,726,11122.94,2025-12-20 04:25:09
829,6,3,727,1576.94,2025-11-26 10:01:03
830,4,2,727,1576.94,2025-11-26 10:05:03
831,9,2,728,13562.64,2025-11-10 15:39:21
832,7,3,729,1172.94,2025-05-02 16:22:54
833,10,2,729,1172.94,2025-05-02 16:26:54
834,3,3,730,4060.45,2025-12-13 03:32:16
835,7,2,730,4060.45,2025-12-13 03:36:16
836,5,2,731,1046.43,2025-12-08 07:48:33
837,3,2,732,1369.02,2025-03-19 19:51:59
838,6,2,733,591.93,2025-05-12 01:04:02
839,9,2,734,802.20,2025-01-29 13:18:40
840,10,2,735,2339.12,2025-11-29 12:58:02
841,10,2,736,1195.02,2025-06-02 10:22:13
842,9,2,737,628.02,2025-12-04 03:03:39
843,8,2,738,688.09,2025-08-23 01:36:46
844,1,2,739,2550.50,2025-09-23 23:56:30
845,1,2,740,828.23,2025-06-04 05:45:57
846,10,2,741,1488.22,2025-07-05 03:48:02
847,9,3,742,919.83,2025-06-06 19:14:53
848,6,2,742,919.83,2025-06-06 19:18:53
849,10,3,743,1657.60,2025-10-16 01:39:27
850,9,2,743,1657.60,2025-10-16 01:43:27
851,7,2,744,257.70,2025-08-06 21:43:21
852,2,2,745,10046.90,2025-01-24 03:50:12
853,8,2,746,1095.14,2025-09-26 09:40:00
854,4,2,747,1092.21,2025-12-08 07:48:51
855,9,2,748,1545.17,2025-11-29 22:42:54
856,7,2,749,2740.04,2025-07-14 23:56:57
857,6,2,750,3573.09,2025-09-12 09:13:22
858,10,2,751,2596.21,2025-05-24 07:31:42
859,9,2,752,4844.01,2025-07-08 22:22:25
860,1,2,753,9465.29,2025-11-22 18:01:27
861,4,2,754,3277.31,2025-04-07 14:40:37
862,4,2,755,695.77,2025-02-10 19:35:12
863,6,2,756,918.60,2025-12-27 04:31:51
864,9,3,757,1750.72,2025-09-14 03:05:18
865,5,2,757,1750.72,2025-09-14 03:09:18
866,1,2,758,463.67,2025-11-22 10:51:24
867,1,3,759,2230.24,2025-09-19 13:38:43
868,5,2,759,2230.24,2025-09-19 13:42:43
869,3,2,760,1120.96,2025-03-28 05:05:12
870,1,2,761,4538.99,2025-11-20 15:28:03
871,2,2,762,3563.73,2025-09-23 05:07:58
872,8,2,763,5101.45,2025-11-23 12:25:40
873,2,2,764,1957.04,2025-05-30 05:33:55
874,2,2,765,1421.72,2025-11-19 07:45:35
875,10,2,766,29335.74,2025-02-27 22:30:53
876,7,2,767,445.78,2025-03-31 12:36:28
877,2,2,768,12462.72,2025-08-27 18:37:16
878,10,2,769,955.21,2025-03-29 11:10:54
879,4,2,770,5933.00,2025-08-12 14:26:46
880,8,3,771,3103.42,2025-06-23 06:55:24
881,2,2,771,3103.42,2025-06-23 06:59:24
882,1,2,772,1921.24,2025-10-28 18:18:28
883,6,3,773,2009.34,2025-11-21 04:15:04
884,6,2,773,2009.34,2025-11-21 04:19:04
885,6,2,774,1350.52,2025-03-13 08:29:31
886,8,2,775,1491.88,2025-08-23 14:05:04
887,2,2,776,473.52,2025-05-02 16:04:29
888,9,2,777,1108.09,2025-05-05 04:25:58
889,5,2,778,2143.71,2025-11-11 12:34:02
890,4,2,779,1892.57,2025-04-03 01:51:48
891,2,2,780,957.86,2025-08-31 22:52:50
892,8,2,781,1281.41,2025-07-01 05:32:42
893,2,2,782,669.41,2025-11-30 23:03:56
894,3,2,783,8323.19,2025-11-23 22:09:49
895,9,2,784,20460.32,2025-03-07 13:49:18
896,7,2,785,450.20,2025-05-11 09:58:44
897,7,2,786,12206.90,2025-11-21 21:55:47
898,9,2,787,5530.95,2025-06-13 23:46:27
899,9,2,788,1003.56,2025-07-30 00:04:55
900,1,2,789,792.23,2025-12-02 02:18:10
901,5,2,790,667.08,2025-03-25 18:24:19
902,3,2,791,1567.41,2025-09-24 06:38:55
903,4,2,792,1432.83,2025-02-23 13:19:46
904,10,2,793,754.60,2025-09-08 12:22:44
905,6,2,794,21881.87,2025-09-02 12:17:07
906,1,2,795,3241.20,2025-12-04 09:49:38
907,9,2,796,3026.51,2025-05-24 21:13:52
908,6,2,797,1270.87,2025-05-02 06:29:57
909,6,2,798,2825.90,2025-07-12 06:27:10
910,1,2,799,2899.91,2025-03-24 16:13:59
911,6,2,800,634.08,2025-12-24 15:33:59
912,10,2,801,1587.82,2025-06-10 11:40:19
913,4,2,802,1688.85,2025-08-08 15:17:16
914,9,2,803,1258.78,2025-10-09 02:24:43
915,6,3,804,2932.82,2025-12-29 20:02:26
916,9,2,804,2932.82,2025-12-29 20:06:26
917,7,2,805,663.90,2025-08-17 01:26:27
918,9,2,806,1673.04,2025-03-19 09:56:49
919,3,2,807,344.53,2025-11-03 16:31:24
920,2,2,808,1931.77,2025-03-12 00:38:29
921,4,2,809,7362.26,2025-07-21 13:38:09
922,7,2,810,5132.03,2025-04-03 05:10:07
923,10,2,811,395.99,2025-08-06 09:16:24
924,9,2,812,835.60,2025-03-31 15:16:11
925,1,2,813,249.19,2025-10-05 21:24:30
926,10,3,814,17382.34,2025-02-16 18:13:20
927,9,2,814,17382.34,2025-02-16 18:17:20
928,1,2,815,3436.24,2025-01-18 08:18:57
929,2,2,816,892.48,2025-01-28 23:24:07
930,1,2,817,772.86,2025-10-21 05:54:40
931,1,2,818,528.00,2025-11-08 04:41:08
932,3,2,819,11027.03,2025-02-12 08:54:29
933,3,2,820,1678.79,2025-01-13 07:39:26
934,3,2,821,561.29,2025-04-24 12:40:48
935,4,2,822,10808.19,2025-03-28 17:43:13
936,10,2,823,2591.57,2025-12-29 13:55:40
937,5,2,824,562.35,2025-08-30 03:09:58
938,4,2,825,734.82,2025-06-23 12:50:47
939,1,2,826,2250.10,2025-01-04 12:37:14
940,9,2,827,639.53,2025-03-10 12:37:27
941,4,3,828,440.59,2025-09-19 15:10:15
942,1,2,828,440.59,2025-09-19 15:14:15
943,7,2,829,744.24,2025-04-12 11:53:17
944,10,2,830,1730.84,2025-02-25 11:49:14
945,4,2,831,1190.86,2025-02-16 00:06:27
946,10,2,832,10365.67,2025-02-19 02:24:26
947,9,2,833,1931.32,2025-02-02 06:54:18
948,8,2,834,1022.06,2025-02-06 22:40:29
949,8,2,835,1323.10,2025-12-24 09:04:08
950,3,2,836,15623.32,2025-08-17 03:13:21
951,5,2,837,1121.86,2025-05-12 20:11:29
952,1,2,838,681.50,2025-01-16 15:36:15
953,10,2,839,5034.50,2025-06-06 15:13:53
954,8,2,840,506.06,2025-12-04 15:12:05
955,1,2,841,9041.10,2025-02-06 13:10:46
956,4,2,842,3651.39,2025-12-04 09:29:11
957,1,2,843,871.95,2025-12-04 07:40:43
958,6,2,844,895.10,2025-04-02 02:14:36
959,4,2,845,645.75,2025-01-05 23:28:27
960,6,2,846,1914.91,2025-10-02 05:49:10
961,4,2,847,816.64,2025-12-10 05:42:08
962,8,3,848,949.50,2025-11-22 02:34:44
963,8,2,848,949.50,2025-11-22 02:38:44
964,10,3,849,2268.91,2025-08-05 16:58:44
965,7,2,849,2268.91,2025-08-05 17:02:44
966,4,2,850,2136.69,2025-08-10 15:59:51
967,9,2,851,3828.34,2025-09-26 17:48:27
968,7,2,852,2034.44,2025-07-25 22:35:27
969,6,3,853,433.86,2025-12-10 09:49:57
970,9,2,853,433.86,2025-12-10 09:53:57
971,8,2,854,23116.94,2025-02-07 03:56:02
972,10,2,855,2270.79,2025-05-18 15:09:50
973,2,3,856,10732.00,2025-06-25 18:12:25
974,4,2,856,10732.00,2025-06-25 18:16:25
975,3,2,857,1275.01,2025-08-17 01:31:36
976,2,2,858,2258.49,2025-12-14 14:04:20
977,10,2,859,1854.30,2025-10-11 16:16:23
978,5,2,860,537.04,2025-07-18 08:53:45
979,1,2,861,2927.12,2025-08-02 16:44:56
980,9,2,862,1267.22,2025-12-25 03:06:48
981,1,2,863,388.43,2025-01-20 00:32:56
982,10,2,864,2622.74,2025-10-26 14:33:41
983,6,2,865,1726.61,2025-04-11 22:05:13
984,4,2,866,1424.20,2025-10-01 03:22:28
985,3,2,867,707.88,2025-07-30 16:51:15
986,4,2,868,1774.50,2025-05-01 21:44:16
987,5,2,869,1219.35,2025-06-16 01:24:52
988,2,3,870,628.06,2025-07-18 08:36:38
989,9,2,870,628.06,2025-07-18 08:40:38
990,1,2,871,1319.22,2025-07-06 19:31:02
991,6,2,872,1167.88,2025-01-08 02:33:22
992,1,2,873,1786.82,2025-01-28 16:47:26
993,6,2,874,1164.41,2025-07-14 00:00:28
994,2,2,875,4091.45,2025-07-15 10:50:50
995,6,2,876,2960.36,2025-11-12 04:02:03
996,3,2,877,4936.03,2025-04-24 10:44:18
997,9,3,878,585.60,2025-06-05 14:51:57
998,3,2,878,585.60,2025-06-05 14:55:57
999,9,2,879,1271.54,2025-09-01 04:12:01
1000,1,2,880,427.82,2025-03-04 17:45:50
1001,3,2,881,6289.59,2025-11-13 00:58:01
1002,2,2,882,2408.34,2025-05-30 02:41:58
1003,10,2,883,758.94,2025-02-23 00:01:01
1004,8,2,884,653.92,2025-05-19 05:11:48
1005,8,3,885,563.91,2025-03-23 03:59:43
1006,3,2,885,563.91,2025-03-23 04:03:43
1007,3,2,886,455.22,2025-09-26 13:10:37
1008,3,2,887,433.98,2025-11-29 02:53:45
1009,7,2,888,14707.93,2025-01-30 08:05:30
1010,5,2,889,1354.40,2025-01-01 07:20:24
1011,1,2,890,18196.28,2025-07-23 13:37:57
1012,5,3,891,1477.82,2025-04-18 19:44:00
1013,10,2,891,1477.82,2025-04-18 19:48:00
1014,3,3,892,569.12,2025-04-02 03:03:09
1015,7,2,892,569.12,2025-04-02 03:07:09
1016,1,2,893,554.82,2025-07-01 21:38:46
1017,9,2,894,1549.36,2025-08-16 04:12:20
1018,9,3,895,1619.21,2025-01-27 02:07:47
1019,6,2,895,1619.21,2025-01-27 02:11:47
1020,9,2,896,628.37,2025-12-26 23:00:48
1021,5,2,897,1910.37,2025-02-11 11:28:40
1022,4,2,898,1333.06,2025-04-19 23:10:38
1023,6,2,899,686.29,2025-03-07 13:06:05
1024,4,2,900,1355.02,2025-12-01 03:54:12
1025,9,2,901,11645.65,2025-10-18 01:07:35
1026,6,3,902,1122.03,2025-04-18 12:35:36
1027,8,2,902,1122.03,2025-04-18 12:39:36
1028,6,2,903,1550.22,2025-08-31 05:02:30
1029,6,2,904,2521.07,2025-01-06 09:22:00
1030,7,2,905,861.41,2025-10-28 14:50:43
1031,10,3,906,2071.02,2025-12-01 12:48:07
1032,7,2,906,2071.02,2025-12-01 12:52:07
1033,5,2,907,939.33,2025-04-03 13:43:18
1034,1,2,908,1727.41,2025-07-07 04:55:16
1035,8,2,909,21006.97,2025-04-21 11:04:29
1036,5,2,910,431.79,2025-08-29 15:50:05
1037,5,2,911,672.83,2025-05-16 15:52:45
1038,7,2,912,2520.49,2025-08-22 05:12:01
1039,9,2,913,224.62,2025-03-25 00:22:21
1040,9,2,914,3877.51,2025-04-21 19:33:48
1041,7,2,915,973.78,2025-05-14 19:20:06
1042,1,2,916,4647.93,2025-11-02 20:59:02
1043,3,2,917,1387.49,2025-06-21 10:47:04
1044,4,2,918,2689.25,2025-06-27 11:19:45
1045,1,2,919,1057.21,2025-01-29 22:25:12
1046,10,2,920,974.05,2025-07-16 01:19:56
1047,3,2,921,1662.40,2025-02-05 12:33:55
1048,6,3,922,1920.69,2025-11-15 11:52:28
1049,2,2,922,1920.69,2025-11-15 11:56:28
1050,2,2,923,792.68,2025-05-10 21:36:24
1051,4,2,924,872.41,2025-11-02 22:56:54
1052,8,2,925,808.75,2025-04-03 10:45:27
1053,1,2,926,5499.91,2025-06-29 03:21:45
1054,7,3,927,2013.36,2025-05-03 18:00:38
1055,3,2,927,2013.36,2025-05-03 18:04:38
1056,8,2,928,440.02,2025-06-09 22:08:18
1057,7,2,929,9286.42,2025-12-28 11:28:49
1058,9,2,930,1679.88,2025-07-05 02:15:40
1059,10,2,931,1763.78,2025-06-18 16:30:27
1060,4,2,932,434.33,2025-04-22 17:16:50
1061,8,2,933,2553.26,2025-08-09 20:15:34
1062,5,2,934,1607.62,2025-03-24 16:22:16
1063,9,2,935,3648.10,2025-10-27 10:09:19
1064,5,2,936,2592.89,2025-02-16 15:00:02
1065,6,2,937,640.78,2025-08-31 06:17:21
1066,3,2,938,696.75,2025-04-18 20:27:02
1067,6,2,939,10550.04,2025-02-22 08:16:59
1068,7,2,940,1617.69,2025-11-13 16:58:19
1069,3,2,941,1820.79,2025-07-28 18:11:28
1070,6,2,942,1948.61,2025-08-28 12:59:54
1071,10,2,943,1035.60,2025-05-03 20:37:19
1072,3,2,944,747.49,2025-10-26 12:51:40
1073,1,2,945,493.08,2025-05-26 20:21:22
1074,8,2,946,1057.69,2025-09-24 22:57:28
1075,10,2,947,893.80,2025-12-14 01:23:00
1076,8,2,948,615.50,2025-08-31 08:45:23
1077,8,2,949,1784.04,2025-08-11 23:47:49
1078,6,2,950,5896.47,2025-11-16 12:38:21
1079,6,2,951,1173.05,2025-06-26 14:09:08
1080,7,2,952,1004.57,2025-04-16 07:33:52
1081,6,2,953,1217.08,2025-10-06 11:07:41
1082,9,2,954,1510.20,2025-12-19 04:13:41
1083,1,3,955,537.64,2025-07-26 15:59:57
