shipment_id,order_id,shipment_method_id
7237,7237,8
7238,7238,9
7239,7239,8
7240,7240,2
7241,7241,9
7242,7242,10
7243,7243,5
7244,7244,5
7245,7245,7
7246,7246,6
7247,7247,2
7248,7248,10
7249,7249,6
7250,7250,1
7251,7251,10
7252,7252,9
7253,7253,7
7254,7254,8
7255,7255,10
7256,7256,10
7257,7257,3
7258,7258,1
7259,7259,8
7260,7260,5
7261,7261,5
7262,7262,7
7263,7263,6
7264,7264,2
7265,7265,1
7266,7266,1
7267,7267,8
7268,7268,2
7269,7269,3
7270,7270,3
7271,7271,7
7272,7272,4
7273,7273,10
7274,7274,1
7275,7275,2
7276,7276,1
7277,7277,9
7278,7278,5
7279,7279,4
7280,7280,1
7281,7281,2
7282,7282,4
7283,7283,10
7284,7284,8
7285,7285,1
7286,7286,4
7287,7287,3
7288,7288,7
7289,7289,8
7290,7290,2
7291,7291,5
7292,7292,7
7293,7293,9
7294,7294,9
7295,7295,2
7296,7296,10
7297,7297,7
7298,7298,7
7299,7299,1
7300,7300,5
7301,7301,3
7302,7302,10
7303,7303,9
7304,7304,1
7305,7305,10
7306,7306,8
7307,7307,5
7308,7308,4
7309,7309,2
7310,7310,10
7311,7311,9
7312,7312,10
7313,7313,8
7314,7314,1
7315,7315,8
7316,7316,6
7317,7317,9
7318,7318,2
7319,7319,8
7320,7320,4
7321,7321,8
7322,7322,8
7323,7323,10
7324,7324,1
7325,7325,8
7326,7326,7
7327,7327,4
7328,7328,2
7329,7329,6
7330,7330,4
7331,7331,8
7332,7332,7
7333,7333,4
7334,7334,4
7335,7335,8
7336,7336,9
7337,7337,9
7338,7338,6
7339,7339,6
7340,7340,1
7341,7341,8
7342,7342,7
7343,7343,4
7344,7344,6
7345,7345,9
7346,7346,10
7347,7347,2
7348,7348,5
7349,7349,5
7350,7350,8
7351,7351,10
7352,7352,7
7353,7353,6
7354,7354,9
7355,7355,5
7356,7356,8
7357,7357,7
7358,7358,1
7359,7359,10
7360,7360,1
7361,7361,8
7362,7362,10
7363,7363,3
7364,7364,8
7365,7365,4
7366,7366,9
7367,7367,6
7368,7368,1
7369,7369,10
7370,7370,10
7371,7371,3
7372,7372,7
7373,7373,8
7374,7374,8
7375,7375,10
7376,7376,7
7377,7377,2
7378,7378,2
7379,7379,9
7380,7380,5
7381,7381,2
7382,7382,5
7383,7383,6
7384,7384,3
7385,7385,9
7386,7386,6
7387,7387,2
7388,7388,4
7389,7389,3
7390,7390,9
7391,7391,6
7392,7392,2
7393,7393,2
7394,7394,4
7395,7395,3
7396,7396,6
7397,7397,6
7398,7398,5
7399,7399,9
7400,7400,4
7401,7401,9
7402,7402,9
7403,7403,2
7404,7404,3
7405,7405,7
7406,7406,5
7407,7407,5
7408,7408,6
7409,7409,10
7410,7410,8
7411,7411,1
7412,7412,8
7413,7413,1
7414,7414,1
7415,7415,1
7416,7416,5
7417,7417,9
7418,7418,5
7419,7419,9
7420,7420,10
7421,7421,5
7422,7422,2
7423,7423,6
7424,7424,9
7425,7425,6
7426,7426,1
7427,7427,7
7428,7428,6
7429,7429,9
7430,7430,3
7431,7431,10
7432,7432,9
7433,7433,4
7434,7434,10
7435,7435,7
7436,7436,4
7437,7437,5
7438,7438,6
7439,7439,4
7440,7440,4
7441,7441,10
7442,7442,4
7443,7443,1
7444,7444,2
7445,7445,6
7446,7446,10
7447,7447,4
7448,7448,6
7449,7449,6
7450,7450,7
7451,7451,6
7452,7452,2
7453,7453,3
7454,7454,1
7455,7455,2
7456,7456,2
7457,7457,5
7458,7458,9
7459,7459,3
7460,7460,6
7461,7461,3
7462,7462,10
7463,7463,6
7464,7464,3
7465,7465,2
7466,7466,3
7467,7467,7
7468,7468,7
7469,7469,7
7470,7470,7
7471,7471,4
7472,7472,4
7473,7473,5
7474,7474,4
7475,7475,9
7476,7476,8
7477,7477,4
7478,7478,10
7479,7479,7
7480,7480,5
7481,7481,3
7482,7482,1
7483,7483,3
7484,7484,5
7485,7485,1
7486,7486,10
7487,7487,9
7488,7488,1
7489,7489,5
7490,7490,6
7491,7491,8
7492,7492,1
7493,7493,5
7494,7494,3
7495,7495,5
7496,7496,10
7497,7497,6
7498,7498,5
7499,7499,10
7500,7500,2
7501,7501,3
7502,7502,8
7503,7503,7
7504,7504,4
7505,7505,10
7506,7506,1
7507,7507,9
7508,7508,3
7509,7509,3
7510,7510,3
7511,7511,6
7512,7512,10
7513,7513,7
7514,7514,8
7515,7515,4
7516,7516,5
7517,7517,3
7518,7518,4
7519,7519,7
7520,7520,2
7521,7521,10
7522,7522,10
7523,7523,4
7524,7524,6
7525,7525,1
7526,7526,6
7527,7527,4
7528,7528,2
7529,7529,5
7530,7530,1
7531,7531,6
7532,7532,3
7533,7533,5
7534,7534,2
7535,7535,10
7536,7536,10
7537,7537,10
7538,7538,10
7539,7539,10
7540,7540,2
7541,7541,6
7542,7542,10
7543,7543,7
7544,7544,4
7545,7545,1
7546,7546,8
7547,7547,9
7548,7548,5
7549,7549,2
7550,7550,3
7551,7551,5
7552,7552,9
7553,7553,6
7554,7554,5
7555,7555,7
7556,7556,10
7557,7557,2
7558,7558,9
7559,7559,10
7560,7560,9
7561,7561,4
7562,7562,2
7563,7563,7
7564,7564,2
7565,7565,6
7566,7566,1
7567,7567,10
7568,7568,10
7569,7569,9
7570,7570,7
7571,7571,4
7572,7572,2
7573,7573,2
7574,7574,8
7575,7575,9
7576,7576,6
7577,7577,3
7578,7578,4
7579,7579,5
7580,7580,7
7581,7581,9
7582,7582,10
7583,7583,7
7584,7584,6
7585,7585,7
7586,7586,8
7587,7587,7
7588,7588,5
7589,7589,4
7590,7590,10
7591,7591,10
7592,7592,9
7593,7593,5
7594,7594,1
7595,7595,8
7596,7596,1
7597,7597,3
7598,7598,5
7599,7599,9
7600,7600,3
7601,7601,4
7602,7602,9
7603,7603,8
7604,7604,4
7605,7605,6
7606,7606,9
7607,7607,4
7608,7608,4
7609,7609,7
7610,7610,8
7611,7611,8
7612,7612,4
7613,7613,2
7614,7614,5
7615,7615,1
7616,7616,1
7617,7617,2
7618,7618,4
7619,7619,8
7620,7620,10
7621,7621,5
7622,7622,2
7623,7623,9
7624,7624,10
7625,7625,3
7626,7626,10
7627,7627,9
7628,7628,1
7629,7629,9
7630,7630,5
7631,7631,8
7632,7632,5
7633,7633,10
7634,7634,2
7635,7635,1
7636,7636,1
7637,7637,4
7638,7638,1
7639,7639,4
7640,7640,9
7641,7641,8
7642,7642,6
7643,7643,10
7644,7644,1
7645,7645,3
7646,7646,1
7647,7647,9
7648,7648,7
7649,7649,3
7650,7650,10
7651,7651,7
7652,7652,1
7653,7653,10
7654,7654,3
7655,7655,7
7656,7656,8
7657,7657,1
7658,7658,10
7659,7659,4
7660,7660,8
7661,7661,7
7662,7662,4
7663,7663,1
7664,7664,3
7665,7665,8
7666,7666,5
7667,7667,4
7668,7668,6
7669,7669,7
7670,7670,3
7671,7671,10
7672,7672,3
7673,7673,9
7674,7674,2
7675,7675,7
7676,7676,8
7677,7677,2
7678,7678,9
7679,7679,4
7680,7680,7
7681,7681,10
7682,7682,5
7683,7683,6
7684,7684,7
7685,7685,10
7686,7686,4
7687,7687,5
7688,7688,9
7689,7689,3
7690,7690,4
7691,7691,1
7692,7692,7
7693,7693,6
7694,7694,7
7695,7695,5
7696,7696,10
7697,7697,3
7698,7698,3
7699,7699,1
7700,7700,6
7701,7701,4
7702,7702,1
7703,7703,7
7704,7704,6
7705,7705,4
7706,7706,5
7707,7707,3
7708,7708,8
7709,7709,4
7710,7710,2
7711,7711,1
7712,7712,9
7713,7713,5
7714,7714,6
7715,7715,9
7716,7716,10
7717,7717,1
7718,7718,4
7719,7719,6
7720,7720,7
7721,7721,8
7722,7722,3
7723,7723,3
7724,7724,7
7725,7725,1
7726,7726,10
7727,7727,5
7728,7728,9
7729,7729,10
7730,7730,6
7731,7731,1
7732,7732,4
7733,7733,3
7734,7734,3
7735,7735,7
7736,7736,4
7737,7737,1
7738,7738,2
7739,7739,4
7740,7740,3
7741,7741,5
7742,7742,10
7743,7743,8
7744,7744,8
7745,7745,3
7746,7746,8
7747,7747,4
7748,7748,4
7749,7749,2
7750,7750,8
7751,7751,9
7752,7752,3
7753,7753,10
7754,7754,8
7755,7755,8
7756,7756,4
7757,7757,9
7758,7758,2
7759,7759,10
7760,7760,4
7761,7761,5
7762,7762,1
7763,7763,9
7764,7764,2
7765,7765,6
7766,7766,3
7767,7767,3
7768,7768,7
7769,7769,5
7770,7770,8
7771,7771,9
7772,7772,9
7773,7773,9
7774,7774,8
7775,7775,8
7776,7776,9
7777,7777,8
7778,7778,6
7779,7779,1
7780,7780,2
7781,7781,10
7782,7782,3
7783,7783,9
7784,7784,10
7785,7785,8
7786,7786,3
7787,7787,8
7788,7788,3
7789,7789,8
7790,7790,5
7791,7791,8
7792,7792,9
7793,7793,2
7794,7794,7
7795,7795,8
7796,7796,6
7797,7797,1
7798,7798,4
7799,7799,5
7800,7800,4
7801,7801,10
7802,7802,2
7803,7803,7
7804,7804,9
7805,7805,4
7806,7806,9
7807,7807,9
7808,7808,10
7809,7809,8
7810,7810,4
7811,7811,4
7812,7812,6
7813,7813,6
7814,7814,3
7815,7815,8
7816,7816,1
7817,7817,2
7818,7818,1
7819,7819,6
7820,7820,9
7821,7821,9
7822,7822,10
7823,7823,7
7824,7824,8
7825,7825,4
7826,7826,5
7827,7827,3
7828,7828,8
7829,7829,3
7830,7830,2
7831,7831,2
7832,7832,7
7833,7833,10
7834,7834,9
7835,7835,6
7836,7836,7
7837,7837,4
7838,7838,6
7839,7839,5
7840,7840,2
7841,7841,8
7842,7842,6
7843,7843,3
7844,7844,1
7845,7845,6
7846,7846,6
7847,7847,10
7848,7848,5
7849,7849,1
7850,7850,10
7851,7851,2
7852,7852,3
7853,7853,5
7854,7854,10
7855,7855,9
7856,7856,4
7857,7857,8
7858,7858,3
7859,7859,4
7860,7860,1
7861,7861,1
7862,7862,5
7863,7863,8
7864,7864,1
7865,7865,5
7866,7866,10
7867,7867,7
7868,7868,1
7869,7869,7
7870,7870,6
7871,7871,5
7872,7872,2
7873,7873,3
7874,7874,8
7875,7875,8
7876,7876,1
7877,7877,7
7878,7878,3
7879,7879,6
7880,7880,4
7881,7881,10
7882,7882,8
7883,7883,10
7884,7884,2
7885,7885,4
7886,7886,6
7887,7887,4
7888,7888,6
7889,7889,1
7890,7890,9
7891,7891,2
7892,7892,4
7893,7893,1
7894,7894,10
7895,7895,7
7896,7896,7
7897,7897,3
7898,7898,9
7899,7899,10
7900,7900,9
7901,7901,1
7902,7902,4
7903,7903,7
7904,7904,2
7905,7905,10
7906,7906,10
7907,7907,4
7908,7908,8
7909,7909,2
7910,7910,8
7911,7911,3
7912,7912,3
7913,7913,4
7914,7914,8
7915,7915,4
7916,7916,8
7917,7917,7
7918,7918,4
7919,7919,3
7920,7920,8
7921,7921,6
7922,7922,4
7923,7923,3
7924,7924,4
7925,7925,2
7926,7926,4
7927,7927,4
7928,7928,6
7929,7929,4
7930,7930,7
7931,7931,9
7932,7932,7
7933,7933,5
7934,7934,10
7935,7935,6
7936,7936,9
7937,7937,9
7938,7938,5
7939,7939,10
7940,7940,9
7941,7941,3
7942,7942,10
7943,7943,7
7944,7944,4
7945,7945,7
7946,7946,5
7947,7947,1
7948,7948,2
7949,7949,6
7950,7950,3
7951,7951,7
7952,7952,4
7953,7953,2
7954,7954,2
7955,7955,5
7956,7956,10
7957,7957,10
7958,7958,4
7959,7959,8
7960,7960,8
7961,7961,10
7962,7962,3
7963,7963,8
7964,7964,5
7965,7965,1
7966,7966,1
7967,7967,6
7968,7968,6
7969,7969,1
7970,7970,2
7971,7971,4
7972,7972,5
7973,7973,7
7974,7974,7
7975,7975,10
7976,7976,6
7977,7977,2
7978,7978,7
7979,7979,6
7980,7980,5
7981,7981,3
7982,7982,10
7983,7983,6
7984,7984,3
7985,7985,8
7986,7986,5
7987,7987,7
7988,7988,10
7989,7989,10
7990,7990,2
7991,7991,3
7992,7992,9
7993,7993,2
7994,7994,4
7995,7995,10
7996,7996,7
7997,7997,4
7998,7998,6
7999,7999,8
8000,8000,5
8001,8001,2
8002,8002,8
8003,8003,1
8004,8004,5
8005,8005,1
8006,8006,4
8007,8007,3
8008,8008,1
8009,8009,1
8010,8010,5
8011,8011,7
8012,8012,5
8013,8013,1
8014,8014,10
8015,8015,7
8016,8016,8
8017,8017,6
8018,8018,5
8019,8019,1
8020,8020,1
8021,8021,3
8022,8022,1
8023,8023,4
8024,8024,5
8025,8025,5
8026,8026,5
8027,8027,7
8028,8028,8
8029,8029,8
8030,8030,2
8031,8031,6
8032,8032,8
8033,8033,10
8034,8034,2
8035,8035,3
8036,8036,7
8037,8037,3
8038,8038,10
8039,8039,5
8040,8040,7
8041,8041,9
8042,8042,8
8043,8043,10
8044,8044,2
8045,8045,6
8046,8046,4
8047,8047,4
8048,8048,10
8049,8049,7
8050,8050,5
8051,8051,7
8052,8052,8
8053,8053,5
8054,8054,3
8055,8055,9
8056,8056,9
8057,8057,7
8058,8058,7
8059,8059,2
8060,8060,8
8061,8061,2
8062,8062,4
8063,8063,9
8064,8064,10
8065,8065,8
8066,8066,1
8067,8067,2
8068,8068,9
8069,8069,7
8070,8070,8
8071,8071,6
8072,8072,10
8073,8073,9
8074,8074,3
8075,8075,2
8076,8076,2
8077,8077,2
8078,8078,5
8079,8079,7
8080,8080,1
8081,8081,8
8082,8082,7
8083,8083,8
8084,8084,9
8085,8085,4
8086,8086,3
8087,8087,2
8088,8088,8
8089,8089,2
8090,8090,8
8091,8091,3
8092,8092,9
8093,8093,9
8094,8094,10
8095,8095,6
8096,8096,9
8097,8097,1
8098,8098,1
8099,8099,2
8100,8100,9
8101,8101,9
8102,8102,4
8103,8103,4
8104,8104,7
8105,8105,6
8106,8106,2
8107,8107,1
8108,8108,1
8109,8109,8
8110,8110,4
8111,8111,8
8112,8112,3
8113,8113,5
8114,8114,7
8115,8115,9
8116,8116,4
8117,8117,8
8118,8118,4
8119,8119,9
8120,8120,8
8121,8121,2
8122,8122,4
8123,8123,8
8124,8124,1
8125,8125,6
8126,8126,1
8127,8127,5
8128,8128,4
8129,8129,7
8130,8130,4
8131,8131,4
8132,8132,7
8133,8133,6
8134,8134,10
8135,8135,2
8136,8136,8
8137,8137,3
8138,8138,4
8139,8139,10
8140,8140,6
8141,8141,2
8142,8142,9
8143,8143,3
8144,8144,6
8145,8145,7
8146,8146,8
8147,8147,3
8148,8148,9
8149,8149,1
8150,8150,10
8151,8151,8
8152,8152,4
8153,8153,4
8154,8154,5
8155,8155,10
8156,8156,1
8157,8157,4
8158,8158,2
8159,8159,4
8160,8160,4
8161,8161,9
8162,8162,5
8163,8163,1
8164,8164,10
8165,8165,8
8166,8166,8
8167,8167,3
8168,8168,9
8169,8169,8
8170,8170,1
8171,8171,1
8172,8172,1
8173,8173,1
8174,8174,8
8175,8175,3
8176,8176,5
8177,8177,3
8178,8178,5
8179,8179,1
8180,8180,7
8181,8181,4
8182,8182,10
8183,8183,2
8184,8184,8
8185,8185,10
8186,8186,9
8187,8187,3
8188,8188,5
8189,8189,5
8190,8190,7
8191,8191,9
8192,8192,6
8193,8193,7
8194,8194,2
8195,8195,9
8196,8196,10
8197,8197,9
8198,8198,8
8199,8199,1
8200,8200,8
8201,8201,10
8202,8202,9
8203,8203,7
8204,8204,4
8205,8205,8
8206,8206,2
8207,8207,6
8208,8208,9
8209,8209,1
8210,8210,3
8211,8211,4
8212,8212,3
8213,8213,3
8214,8214,10
8215,8215,4
8216,8216,2
8217,8217,9
8218,8218,1
8219,8219,9
8220,8220,4
8221,8221,6
8222,8222,8
8223,8223,9
8224,8224,1
8225,8225,1
8226,8226,5
8227,8227,2
8228,8228,9
8229,8229,5
8230,8230,5
8231,8231,7
8232,8232,3
8233,8233,1
8234,8234,7
8235,8235,8
8236,8236,8
8237,8237,4
8238,8238,6
8239,8239,4
8240,8240,7
8241,8241,8
8242,8242,6
8243,8243,4
8244,8244,5
8245,8245,4
8246,8246,3
8247,8247,2
8248,8248,2
8249,8249,4
8250,8250,8
8251,8251,8
8252,8252,4
8253,8253,3
8254,8254,2
8255,8255,4
8256,8256,6
8257,8257,6
8258,8258,3
8259,8259,6
8260,8260,6
8261,8261,9
8262,8262,6
8263,8263,1
8264,8264,9
8265,8265,4
8266,8266,8
8267,8267,6
8268,8268,8
8269,8269,10
8270,8270,10
8271,8271,1
8272,8272,9
8273,8273,3
8274,8274,5
8275,8275,2
8276,8276,8
8277,8277,10
8278,8278,4
8279,8279,1
8280,8280,2
8281,8281,10
8282,8282,4
8283,8283,4
8284,8284,2
8285,8285,10
8286,8286,2
8287,8287,1
8288,8288,9
8289,8289,8
8290,8290,7
8291,8291,10
8292,8292,2
8293,8293,7
8294,8294,6
8295,8295,6
8296,8296,1
8297,8297,9
8298,8298,2
8299,8299,1
8300,8300,6
8301,8301,8
8302,8302,6
8303,8303,4
8304,8304,7
8305,8305,8
8306,8306,5
8307,8307,7
8308,8308,9
8309,8309,3
8310,8310,10
8311,8311,6
8312,8312,10
8313,8313,10
8314,8314,2
8315,8315,7
8316,8316,7
8317,8317,7
8318,8318,1
8319,8319,6
8320,8320,8
8321,8321,5
8322,8322,8
8323,8323,1
8324,8324,9
8325,8325,8
8326,8326,6
8327,8327,5
8328,8328,1
8329,8329,7
8330,8330,2
8331,8331,6
8332,8332,10
8333,8333,6
8334,8334,7
8335,8335,3
8336,8336,10
8337,8337,8
8338,8338,10
8339,8339,4
8340,8340,1
8341,8341,10
8342,8342,9
8343,8343,5
8344,8344,4
8345,8345,4
8346,8346,9
8347,8347,7
8348,8348,3
8349,8349,7
8350,8350,5
8351,8351,9
8352,8352,8
8353,8353,6
8354,8354,6
8355,8355,3
8356,8356,5
8357,8357,5
8358,8358,8
8359,8359,9
8360,8360,4
8361,8361,2
8362,8362,3
8363,8363,10
8364,8364,7
8365,8365,6
8366,8366,8
8367,8367,5
8368,8368,8
8369,8369,1
8370,8370,3
8371,8371,1
8372,8372,9
8373,8373,1
8374,8374,9
8375,8375,10
8376,8376,7
8377,8377,9
8378,8378,6
8379,8379,5
8380,8380,9
8381,8381,5
8382,8382,8
8383,8383,2
8384,8384,4
8385,8385,9
8386,8386,9
8387,8387,1
8388,8388,9
8389,8389,3
8390,8390,5
8391,8391,9
8392,8392,6
8393,8393,7
8394,8394,7
8395,8395,5
8396,8396,2
8397,8397,2
8398,8398,7
8399,8399,7
8400,8400,8
8401,8401,2
8402,8402,6
8403,8403,4
8404,8404,1
8405,8405,3
8406,8406,7
8407,8407,8
8408,8408,9
8409,8409,7
8410,8410,1
8411,8411,8
8412,8412,8
8413,8413,4
8414,8414,6
8415,8415,10
8416,8416,4
8417,8417,9
8418,8418,5
8419,8419,7
8420,8420,10
8421,8421,3
8422,8422,2
8423,8423,10
8424,8424,2
8425,8425,7
8426,8426,3
8427,8427,2
8428,8428,6
8429,8429,7
8430,8430,9
8431,8431,7
8432,8432,7
8433,8433,2
8434,8434,2
8435,8435,7
8436,8436,3
8437,8437,3
8438,8438,5
8439,8439,5
8440,8440,8
8441,8441,10
8442,8442,5
8443,8443,9
8444,8444,1
8445,8445,2
8446,8446,2
8447,8447,5
8448,8448,5
8449,8449,9
8450,8450,10
8451,8451,7
8452,8452,8
8453,8453,1
8454,8454,2
8455,8455,3
8456,8456,3
8457,8457,2
8458,8458,6
8459,8459,10
8460,8460,1
8461,8461,7
8462,8462,9
8463,8463,1
8464,8464,9
8465,8465,4
8466,8466,3
8467,8467,6
8468,8468,6
8469,8469,3
8470,8470,7
8471,8471,3
8472,8472,2
8473,8473,9
8474,8474,4
8475,8475,8
8476,8476,9
8477,8477,7
8478,8478,1
8479,8479,3
8480,8480,10
8481,8481,9
8482,8482,6
8483,8483,8
8484,8484,3
8485,8485,8
8486,8486,3
8487,8487,7
8488,8488,1
8489,8489,5
8490,8490,1
8491,8491,1
8492,8492,10
8493,8493,6
8494,8494,8
8495,8495,2
8496,8496,9
8497,8497,1
8498,8498,2
8499,8499,3
8500,8500,4
8501,8501,4
8502,8502,2
8503,8503,1
8504,8504,7
8505,8505,3
8506,8506,3
8507,8507,10
8508,8508,2
8509,8509,10
8510,8510,5
8511,8511,2
8512,8512,3
8513,8513,2
8514,8514,6
8515,8515,4
8516,8516,5
8517,8517,5
8518,8518,6
8519,8519,8
8520,8520,3
8521,8521,6
8522,8522,9
8523,8523,7
8524,8524,4
8525,8525,4
8526,8526,6
8527,8527,8
8528,8528,5
8529,8529,8
8530,8530,5
8531,8531,5
8532,8532,5
8533,8533,8
8534,8534,9
8535,8535,8
8536,8536,4
8537,8537,6
8538,8538,1
8539,8539,7
8540,8540,2
8541,8541,6
8542,8542,9
8543,8543,4
8544,8544,8
8545,8545,10
8546,8546,2
8547,8547,2
8548,8548,5
8549,8549,6
8550,8550,6
8551,8551,5
8552,8552,9
8553,8553,1
8554,8554,5
8555,8555,10
8556,8556,10
8557,8557,7
8558,8558,4
8559,8559,9
8560,8560,9
8561,8561,7
8562,8562,10
8563,8563,1
8564,8564,7
8565,8565,2
8566,8566,3
8567,8567,7
8568,8568,1
8569,8569,7
8570,8570,10
8571,8571,2
8572,8572,9
8573,8573,2
8574,8574,6
8575,8575,10
8576,8576,9
8577,8577,2
8578,8578,10
8579,8579,8
8580,8580,6
8581,8581,9
8582,8582,5
8583,8583,8
8584,8584,1
8585,8585,4
8586,8586,2
8587,8587,6
8588,8588,4
8589,8589,6
8590,8590,9
8591,8591,2
8592,8592,9
8593,8593,7
8594,8594,10
8595,8595,7
8596,8596,2
8597,8597,3
8598,8598,9
8599,8599,1
8600,8600,4
8601,8601,8
8602,8602,7
8603,8603,1
8604,8604,9
8605,8605,4
8606,8606,1
8607,8607,8
8608,8608,2
8609,8609,3
8610,8610,2
8611,8611,8
8612,8612,5
8613,8613,8
8614,8614,6
8615,8615,7
8616,8616,10
8617,8617,8
8618,8618,4
8619,8619,6
8620,8620,3
8621,8621,5
8622,8622,9
8623,8623,6
8624,8624,4
8625,8625,6
8626,8626,9
8627,8627,3
8628,8628,7
8629,8629,3
8630,8630,9
8631,8631,8
8632,8632,9
8633,8633,4
8634,8634,7
8635,8635,9
8636,8636,2
8637,8637,2
8638,8638,6
8639,8639,7
8640,8640,6
8641,8641,5
8642,8642,3
8643,8643,3
8644,8644,7
8645,8645,7
8646,8646,4
8647,8647,7
8648,8648,7
8649,8649,2
8650,8650,2
8651,8651,5
8652,8652,2
8653,8653,6
8654,8654,6
8655,8655,7
8656,8656,10
8657,8657,4
8658,8658,10
8659,8659,6
8660,8660,4
8661,8661,9
8662,8662,2
8663,8663,4
8664,8664,4
8665,8665,10
8666,8666,6
8667,8667,2
8668,8668,1
8669,8669,6
8670,8670,4
8671,8671,10
8672,8672,3
8673,8673,8
8674,8674,6
8675,8675,7
8676,8676,10
8677,8677,10
8678,8678,1
8679,8679,9
8680,8680,3
8681,8681,7
8682,8682,5
8683,8683,4
8684,8684,10
8685,8685,4
8686,8686,4
8687,8687,3
8688,8688,4
8689,8689,8
8690,8690,5
8691,8691,7
8692,8692,5
8693,8693,9
8694,8694,2
8695,8695,2
8696,8696,7
8697,8697,8
8698,8698,3
8699,8699,3
8700,8700,5
8701,8701,2
8702,8702,6
8703,8703,3
8704,8704,9
8705,8705,3
8706,8706,6
8707,8707,1
8708,8708,4
8709,8709,7
8710,8710,2
8711,8711,3
8712,8712,10
8713,8713,9
8714,8714,3
8715,8715,9
8716,8716,10
8717,8717,6
8718,8718,7
8719,8719,5
8720,8720,10
8721,8721,6
8722,8722,6
8723,8723,5
8724,8724,4
8725,8725,1
8726,8726,3
8727,8727,5
8728,8728,3
8729,8729,9
8730,8730,5
8731,8731,7
8732,8732,10
8733,8733,2
8734,8734,7
8735,8735,3
8736,8736,1
8737,8737,7
8738,8738,3
8739,8739,1
8740,8740,10
8741,8741,9
8742,8742,4
8743,8743,1
8744,8744,1
8745,8745,8
8746,8746,8
8747,8747,9
8748,8748,3
8749,8749,3
8750,8750,5
8751,8751,8
8752,8752,3
8753,8753,9
8754,8754,7
8755,8755,9
8756,8756,7
8757,8757,3
8758,8758,5
8759,8759,2
8760,8760,5
8761,8761,2
8762,8762,5
8763,8763,6
8764,8764,7
8765,8765,6
8766,8766,7
8767,8767,10
8768,8768,5
8769,8769,6
8770,8770,1
8771,8771,4
8772,8772,2
8773,8773,1
8774,8774,10
8775,8775,2
8776,8776,2
8777,8777,6
8778,8778,3
8779,8779,8
8780,8780,10
8781,8781,8
8782,8782,10
8783,8783,3
8784,8784,4
8785,8785,4
8786,8786,2
8787,8787,7
8788,8788,4
8789,8789,5
8790,8790,4
8791,8791,10
8792,8792,1
8793,8793,9
8794,8794,9
8795,8795,2
8796,8796,4
8797,8797,7
8798,8798,10
8799,8799,5
8800,8800,5
8801,8801,7
8802,8802,8
8803,8803,1
8804,8804,1
8805,8805,7
8806,8806,8
8807,8807,4
8808,8808,9
8809,8809,8
8810,8810,8
8811,8811,10
8812,8812,6
8813,8813,10
8814,8814,9
8815,8815,5
8816,8816,7
8817,8817,10
8818,8818,2
8819,8819,7
8820,8820,5
8821,8821,1
8822,8822,10
8823,8823,5
8824,8824,1
8825,8825,10
8826,8826,5
8827,8827,4
8828,8828,10
8829,8829,5
8830,8830,2
8831,8831,4
8832,8832,9
8833,8833,3
8834,8834,10
8835,8835,2
8836,8836,6
8837,8837,5
8838,8838,5
8839,8839,8
8840,8840,3
8841,8841,8
8842,8842,1
8843,8843,7
8844,8844,7
8845,8845,4
8846,8846,7
8847,8847,8
8848,8848,2
8849,8849,6
8850,8850,7
8851,8851,4
8852,8852,4
8853,8853,7
8854,8854,9
8855,8855,3
8856,8856,7
8857,8857,2
8858,8858,7
8859,8859,10
8860,8860,10
8861,8861,10
8862,8862,8
8863,8863,6
8864,8864,4
8865,8865,2
8866,8866,8
8867,8867,2
8868,8868,9
8869,8869,4
8870,8870,4
8871,8871,6
8872,8872,5
8873,8873,2
8874,8874,4
8875,8875,6
8876,8876,8
8877,8877,8
8878,8878,9
8879,8879,9
8880,8880,1
8881,8881,1
8882,8882,5
8883,8883,7
8884,8884,10
8885,8885,2
8886,8886,6
8887,8887,6
8888,8888,9
8889,8889,1
8890,8890,3
8891,8891,5
8892,8892,5
8893,8893,4
8894,8894,3
8895,8895,10
8896,8896,7
8897,8897,4
8898,8898,5
8899,8899,2
8900,8900,9
8901,8901,3
8902,8902,4
8903,8903,5
8904,8904,9
8905,8905,8
8906,8906,10
8907,8907,5
8908,8908,2
8909,8909,7
8910,8910,1
8911,8911,4
8912,8912,8
8913,8913,10
8914,8914,7
8915,8915,2
8916,8916,7
8917,8917,8
8918,8918,7
8919,8919,7
8920,8920,5
8921,8921,8
8922,8922,1
8923,8923,1
8924,8924,10
8925,8925,5
8926,8926,2
8927,8927,5
8928,8928,3
8929,8929,6
8930,8930,4
8931,8931,1
8932,8932,1
8933,8933,7
8934,8934,4
8935,8935,5
8936,8936,4
8937,8937,2
8938,8938,10
8939,8939,9
8940,8940,10
8941,8941,2
8942,8942,5
8943,8943,8
8944,8944,7
8945,8945,6
8946,8946,10
8947,8947,2
8948,8948,4
8949,8949,2
8950,8950,9
8951,8951,1
8952,8952,1
8953,8953,6
8954,8954,6
8955,8955,4
8956,8956,6
8957,8957,3
8958,8958,9
8959,8959,3
8960,8960,9
8961,8961,2
8962,8962,8
8963,8963,8
8964,8964,3
8965,8965,4
8966,8966,3
8967,8967,7
8968,8968,7
8969,8969,10
8970,8970,9
8971,8971,2
8972,8972,4
8973,8973,6
8974,8974,5
8975,8975,10
8976,8976,9
8977,8977,10
8978,8978,7
8979,8979,4
8980,8980,3
8981,8981,9
8982,8982,5
8983,8983,5
