shipment_status_history_id,shipment_id,shipment_status_id,status_from,status_to
489,142,2,2023-06-26 08:49:36,2023-06-26 17:49:36
490,142,3,2023-06-26 17:49:36,2023-06-27 22:49:36
491,142,4,2023-06-27 22:49:36,
492,143,1,2024-01-19 11:44:03,
493,144,1,2024-06-24 14:32:35,2024-06-25 04:32:35
494,144,2,2024-06-25 04:32:35,2024-06-25 19:32:35
495,144,3,2024-06-25 19:32:35,2024-06-26 20:32:35
496,144,4,2024-06-26 20:32:35,2024-06-27 08:32:35
497,144,6,2024-06-27 08:32:35,
498,145,1,2024-08-17 07:26:15,2024-08-17 23:26:15
499,145,2,2024-08-17 23:26:15,
500,146,1,2023-06-12 06:25:32,2023-06-13 09:25:32
501,146,2,2023-06-13 09:25:32,2023-06-14 11:25:32
502,146,3,2023-06-14 11:25:32,2023-06-15 20:25:32
503,146,4,2023-06-15 20:25:32,
504,147,1,2023-10-15 04:23:48,2023-10-16 02:23:48
505,147,2,2023-10-16 02:23:48,2023-10-16 23:23:48
506,147,3,2023-10-16 23:23:48,2023-10-17 13:23:48
507,147,4,2023-10-17 13:23:48,
508,148,1,2024-01-17 18:17:52,2024-01-18 02:17:52
509,148,2,2024-01-18 02:17:52,2024-01-19 04:17:52
510,148,3,2024-01-19 04:17:52,2024-01-19 23:17:52
511,148,4,2024-01-19 23:17:52,
512,149,1,2023-12-05 09:12:38,2023-12-05 16:12:38
513,149,2,2023-12-05 16:12:38,2023-12-05 22:12:38
514,149,3,2023-12-05 22:12:38,
515,150,1,2024-05-31 16:51:30,2024-06-01 22:51:30
516,150,2,2024-06-01 22:51:30,2024-06-02 08:51:30
517,150,3,2024-06-02 08:51:30,2024-06-03 10:51:30
518,150,4,2024-06-03 10:51:30,
519,151,1,2024-07-22 05:23:21,2024-07-22 16:23:21
520,151,2,2024-07-22 16:23:21,2024-07-23 21:23:21
521,151,3,2024-07-23 21:23:21,2024-07-24 17:23:21
522,151,4,2024-07-24 17:23:21,
523,152,1,2024-02-25 05:46:39,
524,153,1,2024-01-12 22:26:09,2024-01-13 17:26:09
525,153,2,2024-01-13 17:26:09,2024-01-14 16:26:09
526,153,3,2024-01-14 16:26:09,
527,154,1,2024-02-28 11:34:22,2024-02-28 20:34:22
528,154,2,2024-02-28 20:34:22,2024-02-29 04:34:22
529,154,3,2024-02-29 04:34:22,2024-03-01 16:34:22
530,154,4,2024-03-01 16:34:22,
531,155,1,2024-05-27 03:20:30,2024-05-28 13:20:30
532,155,2,2024-05-28 13:20:30,2024-05-28 23:20:30
533,155,3,2024-05-28 23:20:30,
534,156,1,2024-07-16 13:18:02,2024-07-16 20:18:02
535,156,2,2024-07-16 20:18:02,2024-07-18 04:18:02
536,156,3,2024-07-18 04:18:02,2024-07-18 21:18:02
537,156,4,2024-07-18 21:18:02,
538,157,1,2024-05-22 18:08:06,2024-05-23 17:08:06
539,157,2,2024-05-23 17:08:06,2024-05-24 03:08:06
540,157,3,2024-05-24 03:08:06,
541,158,1,2023-07-22 20:21:45,2023-07-23 06:21:45
542,158,2,2023-07-23 06:21:45,2023-07-23 13:21:45
543,158,3,2023-07-23 13:21:45,
544,159,1,2024-08-24 20:30:41,2024-08-25 13:30:41
545,159,2,2024-08-25 13:30:41,2024-08-26 23:30:41
546,159,3,2024-08-26 23:30:41,
547,160,1,2024-08-02 06:59:58,2024-08-03 16:59:58
548,160,2,2024-08-03 16:59:58,2024-08-04 09:59:58
549,160,3,2024-08-04 09:59:58,2024-08-04 21:59:58
550,160,4,2024-08-04 21:59:58,
551,161,1,2024-04-25 04:33:31,2024-04-25 17:33:31
552,161,2,2024-04-25 17:33:31,2024-04-26 20:33:31
553,161,3,2024-04-26 20:33:31,2024-04-27 05:33:31
554,161,4,2024-04-27 05:33:31,
555,162,1,2023-09-04 06:47:21,2023-09-05 12:47:21
556,162,2,2023-09-05 12:47:21,
557,163,1,2024-05-08 12:11:08,2024-05-09 22:11:08
558,163,2,2024-05-09 22:11:08,2024-05-11 07:11:08
559,163,3,2024-05-11 07:11:08,2024-05-12 02:11:08
560,163,4,2024-05-12 02:11:08,
561,164,1,2024-06-20 18:21:19,
562,165,1,2023-12-26 09:32:59,2023-12-26 19:32:59
563,165,2,2023-12-26 19:32:59,2023-12-28 06:32:59
564,165,3,2023-12-28 06:32:59,2023-12-29 17:32:59
565,165,4,2023-12-29 17:32:59,
566,166,1,2024-06-17 23:23:26,2024-06-19 08:23:26
567,166,2,2024-06-19 08:23:26,2024-06-19 19:23:26
568,166,3,2024-06-19 19:23:26,
569,167,1,2024-03-01 07:10:20,2024-03-02 17:10:20
570,167,2,2024-03-02 17:10:20,2024-03-03 12:10:20
571,167,3,2024-03-03 12:10:20,2024-03-03 18:10:20
572,167,4,2024-03-03 18:10:20,
573,168,1,2024-01-19 07:32:26,2024-01-20 12:32:26
574,168,2,2024-01-20 12:32:26,2024-01-21 23:32:26
575,168,3,2024-01-21 23:32:26,2024-01-22 15:32:26
576,168,4,2024-01-22 15:32:26,
577,169,1,2023-11-25 05:04:34,2023-11-26 12:04:34
578,169,2,2023-11-26 12:04:34,
579,170,1,2024-08-19 23:24:05,2024-08-21 08:24:05
580,170,2,2024-08-21 08:24:05,2024-08-22 13:24:05
581,170,3,2024-08-22 13:24:05,2024-08-23 20:24:05
582,170,4,2024-08-23 20:24:05,
583,171,1,2023-08-06 03:14:53,2023-08-06 17:14:53
584,171,2,2023-08-06 17:14:53,2023-08-07 04:14:53
585,171,3,2023-08-07 04:14:53,2023-08-08 11:14:53
586,171,4,2023-08-08 11:14:53,
587,172,1,2023-10-20 18:59:56,2023-10-21 03:59:56
588,172,2,2023-10-21 03:59:56,2023-10-21 21:59:56
589,172,3,2023-10-21 21:59:56,2023-10-23 06:59:56
590,172,4,2023-10-23 06:59:56,
591,173,1,2024-06-14 02:25:28,2024-06-15 11:25:28
592,173,2,2024-06-15 11:25:28,2024-06-16 08:25:28
593,173,3,2024-06-16 08:25:28,2024-06-16 21:25:28
594,173,4,2024-06-16 21:25:28,
595,174,1,2024-04-03 01:52:20,2024-04-04 09:52:20
596,174,2,2024-04-04 09:52:20,2024-04-05 20:52:20
597,174,3,2024-04-05 20:52:20,2024-04-06 16:52:20
598,174,4,2024-04-06 16:52:20,
599,175,1,2023-07-02 23:37:56,2023-07-03 14:37:56
600,175,2,2023-07-03 14:37:56,2023-07-04 22:37:56
601,175,3,2023-07-04 22:37:56,2023-07-06 05:37:56
602,175,4,2023-07-06 05:37:56,
603,176,1,2023-09-03 21:30:15,2023-09-04 10:30:15
604,176,2,2023-09-04 10:30:15,2023-09-04 16:30:15
605,176,3,2023-09-04 16:30:15,2023-09-05 19:30:15
606,176,4,2023-09-05 19:30:15,
607,177,1,2024-02-27 08:24:15,2024-02-28 02:24:15
608,177,2,2024-02-28 02:24:15,2024-02-28 18:24:15
609,177,3,2024-02-28 18:24:15,2024-02-29 08:24:15
610,177,4,2024-02-29 08:24:15,
611,178,1,2024-03-02 01:53:12,2024-03-03 13:53:12
612,178,2,2024-03-03 13:53:12,2024-03-04 19:53:12
613,178,3,2024-03-04 19:53:12,2024-03-05 09:53:12
614,178,4,2024-03-05 09:53:12,2024-03-06 02:53:12
615,178,6,2024-03-06 02:53:12,
616,179,1,2023-09-07 10:07:47,2023-09-08 08:07:47
617,179,2,2023-09-08 08:07:47,2023-09-09 02:07:47
618,179,3,2023-09-09 02:07:47,2023-09-10 05:07:47
619,179,4,2023-09-10 05:07:47,
620,180,1,2024-01-26 02:41:22,2024-01-26 18:41:22
621,180,2,2024-01-26 18:41:22,2024-01-28 06:41:22
622,180,3,2024-01-28 06:41:22,2024-01-28 12:41:22
623,180,4,2024-01-28 12:41:22,
624,181,1,2024-08-16 09:47:09,2024-08-17 19:47:09
625,181,2,2024-08-17 19:47:09,2024-08-18 09:47:09
626,181,3,2024-08-18 09:47:09,2024-08-18 20:47:09
627,181,4,2024-08-18 20:47:09,
628,182,1,2024-05-02 07:21:16,2024-05-03 19:21:16
629,182,2,2024-05-03 19:21:16,2024-05-04 09:21:16
630,182,3,2024-05-04 09:21:16,
631,183,1,2024-07-23 22:03:48,2024-07-24 07:03:48
632,183,2,2024-07-24 07:03:48,2024-07-25 08:03:48
633,183,3,2024-07-25 08:03:48,2024-07-26 03:03:48
634,183,4,2024-07-26 03:03:48,
635,184,1,2024-01-20 17:03:39,2024-01-21 22:03:39
636,184,2,2024-01-21 22:03:39,2024-01-23 05:03:39
637,184,3,2024-01-23 05:03:39,2024-01-23 21:03:39
638,184,4,2024-01-23 21:03:39,
639,185,1,2023-10-25 07:32:52,2023-10-26 08:32:52
640,185,2,2023-10-26 08:32:52,2023-10-27 06:32:52
641,185,3,2023-10-27 06:32:52,
642,186,1,2023-09-07 21:33:16,2023-09-08 15:33:16
643,186,2,2023-09-08 15:33:16,2023-09-10 01:33:16
644,186,3,2023-09-10 01:33:16,2023-09-11 01:33:16
645,186,4,2023-09-11 01:33:16,
646,187,1,2024-08-14 00:48:02,2024-08-14 14:48:02
647,187,2,2024-08-14 14:48:02,2024-08-14 21:48:02
648,187,3,2024-08-14 21:48:02,2024-08-16 01:48:02
649,187,4,2024-08-16 01:48:02,
650,188,1,2024-07-06 17:36:54,2024-07-06 23:36:54
651,188,2,2024-07-06 23:36:54,2024-07-07 21:36:54
652,188,3,2024-07-07 21:36:54,
653,189,1,2023-07-10 06:59:17,2023-07-11 09:59:17
654,189,2,2023-07-11 09:59:17,2023-07-12 14:59:17
655,189,3,2023-07-12 14:59:17,2023-07-14 02:59:17
656,189,4,2023-07-14 02:59:17,
657,190,1,2024-07-26 10:52:25,2024-07-27 15:52:25
658,190,2,2024-07-27 15:52:25,2024-07-28 18:52:25
659,190,3,2024-07-28 18:52:25,
660,191,1,2024-01-10 11:53:04,2024-01-11 04:53:04
661,191,2,2024-01-11 04:53:04,2024-01-11 23:53:04
662,191,3,2024-01-11 23:53:04,2024-01-12 07:53:04
663,191,4,2024-01-12 07:53:04,
664,192,1,2024-05-15 05:42:24,2024-05-16 16:42:24
665,192,2,2024-05-16 16:42:24,2024-05-17 08:42:24
666,192,3,2024-05-17 08:42:24,2024-05-18 09:42:24
667,192,4,2024-05-18 09:42:24,
668,193,1,2024-05-31 02:09:47,2024-06-01 05:09:47
669,193,2,2024-06-01 05:09:47,2024-06-02 14:09:47
670,193,3,2024-06-02 14:09:47,2024-06-02 23:09:47
671,193,4,2024-06-02 23:09:47,
672,194,1,2024-01-14 23:48:17,2024-01-16 09:48:17
673,194,2,2024-01-16 09:48:17,2024-01-17 00:48:17
674,194,3,2024-01-17 00:48:17,2024-01-17 22:48:17
675,194,4,2024-01-17 22:48:17,
676,195,1,2023-07-16 16:35:05,2023-07-17 19:35:05
677,195,2,2023-07-17 19:35:05,2023-07-18 14:35:05
678,195,3,2023-07-18 14:35:05,2023-07-19 06:35:05
679,195,4,2023-07-19 06:35:05,
680,196,1,2023-08-11 15:19:17,2023-08-12 19:19:17
681,196,2,2023-08-12 19:19:17,
682,197,1,2024-07-05 07:23:16,2024-07-06 06:23:16
683,197,2,2024-07-06 06:23:16,2024-07-06 16:23:16
684,197,3,2024-07-06 16:23:16,
685,198,1,2023-11-19 17:52:52,
686,199,1,2023-10-29 06:44:40,2023-10-30 09:44:40
687,199,2,2023-10-30 09:44:40,2023-10-31 21:44:40
688,199,3,2023-10-31 21:44:40,2023-11-01 15:44:40
689,199,4,2023-11-01 15:44:40,
690,200,1,2024-03-06 16:43:49,2024-03-07 21:43:49
691,200,2,2024-03-07 21:43:49,2024-03-09 07:43:49
692,200,3,2024-03-09 07:43:49,2024-03-09 18:43:49
693,200,4,2024-03-09 18:43:49,
694,201,1,2023-10-09 07:09:45,2023-10-10 07:09:45
695,201,2,2023-10-10 07:09:45,
696,202,1,2024-06-28 12:42:42,2024-06-29 06:42:42
697,202,2,2024-06-29 06:42:42,2024-06-30 05:42:42
698,202,3,2024-06-30 05:42:42,
699,203,1,2024-06-17 17:35:37,2024-06-18 08:35:37
700,203,2,2024-06-18 08:35:37,2024-06-18 23:35:37
701,203,3,2024-06-18 23:35:37,2024-06-19 11:35:37
702,203,4,2024-06-19 11:35:37,
703,204,1,2023-07-24 16:26:58,2023-07-25 23:26:58
704,204,2,2023-07-25 23:26:58,2023-07-26 23:26:58
705,204,3,2023-07-26 23:26:58,2023-07-28 00:26:58
706,204,4,2023-07-28 00:26:58,
707,205,1,2024-02-23 02:22:30,2024-02-23 18:22:30
708,205,2,2024-02-23 18:22:30,2024-02-24 14:22:30
709,205,3,2024-02-24 14:22:30,2024-02-25 10:22:30
710,205,4,2024-02-25 10:22:30,
711,206,1,2024-07-14 13:59:47,2024-07-15 16:59:47
712,206,2,2024-07-15 16:59:47,2024-07-16 04:59:47
713,206,3,2024-07-16 04:59:47,2024-07-17 02:59:47
714,206,4,2024-07-17 02:59:47,
715,207,1,2024-07-13 20:40:11,2024-07-15 03:40:11
716,207,2,2024-07-15 03:40:11,2024-07-16 13:40:11
717,207,3,2024-07-16 13:40:11,2024-07-18 01:40:11
718,207,4,2024-07-18 01:40:11,
719,208,1,2024-06-21 10:51:50,2024-06-21 21:51:50
720,208,2,2024-06-21 21:51:50,2024-06-23 00:51:50
721,208,3,2024-06-23 00:51:50,2024-06-23 08:51:50
722,208,4,2024-06-23 08:51:50,
723,209,1,2023-10-14 02:55:31,2023-10-15 00:55:31
724,209,2,2023-10-15 00:55:31,2023-10-16 03:55:31
725,209,3,2023-10-16 03:55:31,2023-10-17 05:55:31
726,209,4,2023-10-17 05:55:31,
727,210,1,2023-07-31 17:19:07,2023-08-01 09:19:07
728,210,2,2023-08-01 09:19:07,2023-08-01 17:19:07
729,210,3,2023-08-01 17:19:07,2023-08-03 01:19:07
730,210,4,2023-08-03 01:19:07,
731,211,1,2023-12-14 17:11:31,2023-12-15 20:11:31
732,211,2,2023-12-15 20:11:31,2023-12-16 11:11:31
733,211,3,2023-12-16 11:11:31,2023-12-17 00:11:31
734,211,4,2023-12-17 00:11:31,
735,212,1,2023-08-09 10:52:24,2023-08-09 20:52:24
736,212,2,2023-08-09 20:52:24,2023-08-10 02:52:24
737,212,3,2023-08-10 02:52:24,2023-08-10 09:52:24
738,212,4,2023-08-10 09:52:24,
739,213,1,2023-06-17 12:14:34,2023-06-18 09:14:34
740,213,2,2023-06-18 09:14:34,2023-06-19 10:14:34
741,213,3,2023-06-19 10:14:34,2023-06-20 19:14:34
742,213,4,2023-06-20 19:14:34,
743,214,1,2024-07-26 03:48:46,2024-07-26 23:48:46
744,214,2,2024-07-26 23:48:46,2024-07-27 18:48:46
745,214,3,2024-07-27 18:48:46,2024-07-29 04:48:46
746,214,4,2024-07-29 04:48:46,
747,215,1,2024-01-17 19:22:55,2024-01-18 19:22:55
748,215,2,2024-01-18 19:22:55,2024-01-19 07:22:55
749,215,3,2024-01-19 07:22:55,2024-01-20 11:22:55
750,215,4,2024-01-20 11:22:55,
751,216,1,2024-03-29 10:22:55,2024-03-30 04:22:55
752,216,2,2024-03-30 04:22:55,2024-03-31 01:22:55
753,216,3,2024-03-31 01:22:55,2024-03-31 19:22:55
754,216,4,2024-03-31 19:22:55,
755,217,1,2023-11-27 21:17:38,2023-11-28 07:17:38
756,217,2,2023-11-28 07:17:38,2023-11-29 09:17:38
757,217,3,2023-11-29 09:17:38,2023-11-30 13:17:38
758,217,4,2023-11-30 13:17:38,
759,218,1,2023-10-20 21:08:44,2023-10-22 07:08:44
760,218,2,2023-10-22 07:08:44,2023-10-23 13:08:44
761,218,3,2023-10-23 13:08:44,2023-10-24 22:08:44
762,218,4,2023-10-24 22:08:44,
763,219,1,2024-01-18 04:40:50,2024-01-19 10:40:50
764,219,2,2024-01-19 10:40:50,2024-01-20 05:40:50
765,219,3,2024-01-20 05:40:50,2024-01-20 18:40:50
766,219,4,2024-01-20 18:40:50,
767,220,1,2024-01-21 23:42:44,2024-01-23 06:42:44
768,220,2,2024-01-23 06:42:44,2024-01-24 18:42:44
769,220,3,2024-01-24 18:42:44,2024-01-25 22:42:44
770,220,4,2024-01-25 22:42:44,
771,221,1,2024-03-22 13:36:54,2024-03-23 09:36:54
772,221,2,2024-03-23 09:36:54,2024-03-23 16:36:54
773,221,3,2024-03-23 16:36:54,2024-03-24 15:36:54
774,221,4,2024-03-24 15:36:54,
775,222,1,2023-08-03 09:28:29,2023-08-04 20:28:29
776,222,2,2023-08-04 20:28:29,2023-08-06 05:28:29
777,222,3,2023-08-06 05:28:29,2023-08-06 14:28:29
778,222,4,2023-08-06 14:28:29,
779,223,1,2024-05-01 19:16:05,2024-05-02 05:16:05
780,223,2,2024-05-02 05:16:05,2024-05-03 12:16:05
781,223,3,2024-05-03 12:16:05,2024-05-04 08:16:05
782,223,4,2024-05-04 08:16:05,
783,224,1,2024-05-24 18:27:41,2024-05-25 16:27:41
784,224,2,2024-05-25 16:27:41,2024-05-26 15:27:41
785,224,3,2024-05-26 15:27:41,2024-05-27 16:27:41
786,224,4,2024-05-27 16:27:41,
787,225,1,2024-05-14 20:00:00,2024-05-16 08:00:00
788,225,2,2024-05-16 08:00:00,2024-05-17 14:00:00
789,225,3,2024-05-17 14:00:00,2024-05-19 00:00:00
790,225,4,2024-05-19 00:00:00,
791,226,1,2023-07-07 15:24:05,2023-07-08 16:24:05
792,226,2,2023-07-08 16:24:05,2023-07-10 00:24:05
793,226,3,2023-07-10 00:24:05,2023-07-11 05:24:05
794,226,4,2023-07-11 05:24:05,
795,227,1,2024-02-28 03:00:39,2024-02-28 22:00:39
796,227,2,2024-02-28 22:00:39,2024-03-01 06:00:39
797,227,3,2024-03-01 06:00:39,2024-03-02 17:00:39
798,227,4,2024-03-02 17:00:39,
799,228,1,2023-08-11 12:37:46,
800,229,1,2024-08-22 17:13:33,2024-08-24 03:13:33
801,229,2,2024-08-24 03:13:33,2024-08-24 14:13:33
802,229,3,2024-08-24 14:13:33,2024-08-25 19:13:33
803,229,4,2024-08-25 19:13:33,2024-08-27 04:13:33
804,229,6,2024-08-27 04:13:33,
805,230,1,2024-04-23 03:04:33,2024-04-23 23:04:33
806,230,2,2024-04-23 23:04:33,2024-04-24 13:04:33
807,230,3,2024-04-24 13:04:33,2024-04-25 19:04:33
808,230,4,2024-04-25 19:04:33,
809,231,1,2024-05-15 09:48:30,2024-05-16 17:48:30
810,231,2,2024-05-16 17:48:30,2024-05-17 19:48:30
811,231,3,2024-05-17 19:48:30,2024-05-18 09:48:30
812,231,4,2024-05-18 09:48:30,
813,232,1,2023-06-21 10:50:25,2023-06-22 07:50:25
814,232,2,2023-06-22 07:50:25,2023-06-23 09:50:25
815,232,3,2023-06-23 09:50:25,
816,233,1,2023-09-13 08:34:20,2023-09-13 22:34:20
817,233,2,2023-09-13 22:34:20,2023-09-14 18:34:20
818,233,3,2023-09-14 18:34:20,2023-09-15 02:34:20
819,233,4,2023-09-15 02:34:20,
820,234,1,2024-01-20 07:38:03,2024-01-20 22:38:03
821,234,2,2024-01-20 22:38:03,
822,235,1,2023-06-06 09:31:22,2023-06-06 23:31:22
823,235,2,2023-06-06 23:31:22,2023-06-07 15:31:22
824,235,3,2023-06-07 15:31:22,2023-06-08 07:31:22
825,235,4,2023-06-08 07:31:22,
826,236,1,2023-06-16 19:51:27,2023-06-17 03:51:27
827,236,2,2023-06-17 03:51:27,2023-06-17 13:51:27
828,236,3,2023-06-17 13:51:27,2023-06-17 23:51:27
829,236,4,2023-06-17 23:51:27,
830,237,1,2024-06-30 07:57:36,2024-07-01 01:57:36
831,237,2,2024-07-01 01:57:36,2024-07-02 05:57:36
832,237,3,2024-07-02 05:57:36,
833,238,1,2024-03-11 01:47:41,2024-03-12 05:47:41
834,238,2,2024-03-12 05:47:41,2024-03-12 17:47:41
835,238,3,2024-03-12 17:47:41,2024-03-13 01:47:41
836,238,4,2024-03-13 01:47:41,
837,239,1,2023-12-08 10:32:43,2023-12-09 05:32:43
838,239,2,2023-12-09 05:32:43,2023-12-09 21:32:43
839,239,3,2023-12-09 21:32:43,
840,240,1,2023-09-11 18:36:50,2023-09-12 14:36:50
841,240,2,2023-09-12 14:36:50,2023-09-13 09:36:50
842,240,3,2023-09-13 09:36:50,2023-09-13 16:36:50
843,240,4,2023-09-13 16:36:50,
844,241,1,2023-09-28 21:22:40,2023-09-30 05:22:40
845,241,2,2023-09-30 05:22:40,2023-10-01 00:22:40
846,241,3,2023-10-01 00:22:40,2023-10-01 18:22:40
847,241,4,2023-10-01 18:22:40,
848,242,1,2023-09-15 02:15:26,2023-09-16 14:15:26
849,242,2,2023-09-16 14:15:26,2023-09-17 18:15:26
850,242,3,2023-09-17 18:15:26,2023-09-18 00:15:26
851,242,4,2023-09-18 00:15:26,
852,243,1,2023-07-15 04:06:32,2023-07-15 22:06:32
853,243,2,2023-07-15 22:06:32,2023-07-16 19:06:32
854,243,3,2023-07-16 19:06:32,2023-07-17 01:06:32
855,243,4,2023-07-17 01:06:32,
856,244,1,2024-05-05 10:15:18,2024-05-06 01:15:18
857,244,2,2024-05-06 01:15:18,2024-05-07 07:15:18
858,244,3,2024-05-07 07:15:18,2024-05-08 01:15:18
859,244,4,2024-05-08 01:15:18,
860,245,1,2024-07-05 01:06:09,2024-07-06 00:06:09
861,245,2,2024-07-06 00:06:09,2024-07-07 05:06:09
862,245,3,2024-07-07 05:06:09,2024-07-08 10:06:09
863,245,4,2024-07-08 10:06:09,
864,246,1,2023-10-14 12:05:10,2023-10-15 19:05:10
865,246,2,2023-10-15 19:05:10,2023-10-16 20:05:10
866,246,3,2023-10-16 20:05:10,2023-10-18 06:05:10
867,246,4,2023-10-18 06:05:10,
868,247,1,2024-07-24 09:01:25,2024-07-25 06:01:25
869,247,2,2024-07-25 06:01:25,2024-07-25 19:01:25
870,247,3,2024-07-25 19:01:25,2024-07-26 09:01:25
871,247,4,2024-07-26 09:01:25,
872,248,1,2023-06-07 08:53:49,2023-06-08 05:53:49
873,248,2,2023-06-08 05:53:49,2023-06-08 11:53:49
874,248,3,2023-06-08 11:53:49,2023-06-09 05:53:49
875,248,4,2023-06-09 05:53:49,
876,249,1,2024-01-14 10:05:57,2024-01-15 13:05:57
877,249,2,2024-01-15 13:05:57,2024-01-16 16:05:57
878,249,3,2024-01-16 16:05:57,2024-01-17 23:05:57
879,249,4,2024-01-17 23:05:57,
880,250,1,2024-01-05 12:22:13,2024-01-06 17:22:13
881,250,2,2024-01-06 17:22:13,2024-01-07 04:22:13
882,250,3,2024-01-07 04:22:13,2024-01-08 12:22:13
883,250,4,2024-01-08 12:22:13,
884,251,1,2023-10-22 20:08:26,2023-10-24 07:08:26
885,251,2,2023-10-24 07:08:26,2023-10-24 17:08:26
886,251,3,2023-10-24 17:08:26,
887,252,1,2024-03-06 01:22:58,2024-03-07 00:22:58
888,252,2,2024-03-07 00:22:58,2024-03-07 06:22:58
889,252,3,2024-03-07 06:22:58,2024-03-08 17:22:58
890,252,4,2024-03-08 17:22:58,
891,253,1,2024-07-19 22:33:22,2024-07-20 22:33:22
892,253,2,2024-07-20 22:33:22,2024-07-21 22:33:22
893,253,3,2024-07-21 22:33:22,
894,254,1,2024-03-01 10:03:48,2024-03-01 16:03:48
895,254,2,2024-03-01 16:03:48,2024-03-02 00:03:48
896,254,3,2024-03-02 00:03:48,2024-03-03 02:03:48
897,254,4,2024-03-03 02:03:48,
898,255,1,2024-05-24 18:36:36,2024-05-25 04:36:36
899,255,2,2024-05-25 04:36:36,
900,256,1,2023-09-21 08:33:30,2023-09-21 19:33:30
901,256,2,2023-09-21 19:33:30,2023-09-22 02:33:30
902,256,3,2023-09-22 02:33:30,2023-09-22 16:33:30
903,256,4,2023-09-22 16:33:30,
904,257,1,2024-08-14 18:04:23,2024-08-15 10:04:23
905,257,2,2024-08-15 10:04:23,2024-08-15 22:04:23
906,257,3,2024-08-15 22:04:23,2024-08-16 18:04:23
907,257,4,2024-08-16 18:04:23,
908,258,1,2024-03-15 04:56:59,2024-03-15 20:56:59
909,258,2,2024-03-15 20:56:59,2024-03-17 02:56:59
910,258,3,2024-03-17 02:56:59,2024-03-18 12:56:59
911,258,4,2024-03-18 12:56:59,
912,259,1,2023-11-11 02:14:40,2023-11-11 16:14:40
913,259,2,2023-11-11 16:14:40,2023-11-12 22:14:40
914,259,3,2023-11-12 22:14:40,2023-11-14 10:14:40
915,259,4,2023-11-14 10:14:40,
916,260,1,2024-05-10 03:46:56,2024-05-10 17:46:56
917,260,2,2024-05-10 17:46:56,
918,261,1,2023-06-01 03:24:28,2023-06-02 00:24:28
919,261,2,2023-06-02 00:24:28,2023-06-02 06:24:28
920,261,3,2023-06-02 06:24:28,2023-06-03 11:24:28
921,261,4,2023-06-03 11:24:28,
922,262,1,2023-12-10 12:53:30,2023-12-10 19:53:30
923,262,2,2023-12-10 19:53:30,2023-12-12 07:53:30
924,262,3,2023-12-12 07:53:30,2023-12-13 00:53:30
925,262,4,2023-12-13 00:53:30,
926,263,1,2023-11-11 12:06:04,2023-11-12 14:06:04
927,263,2,2023-11-12 14:06:04,2023-11-12 22:06:04
928,263,3,2023-11-12 22:06:04,2023-11-14 04:06:04
929,263,4,2023-11-14 04:06:04,
930,264,1,2023-08-25 06:56:27,2023-08-25 13:56:27
931,264,2,2023-08-25 13:56:27,2023-08-26 19:56:27
932,264,3,2023-08-26 19:56:27,2023-08-27 01:56:27
933,264,4,2023-08-27 01:56:27,
934,265,1,2023-07-20 05:25:36,2023-07-20 17:25:36
935,265,2,2023-07-20 17:25:36,2023-07-22 01:25:36
936,265,3,2023-07-22 01:25:36,2023-07-22 07:25:36
937,265,4,2023-07-22 07:25:36,
938,266,1,2023-07-15 19:52:42,2023-07-16 05:52:42
939,266,2,2023-07-16 05:52:42,2023-07-16 18:52:42
940,266,3,2023-07-16 18:52:42,2023-07-17 04:52:42
941,266,4,2023-07-17 04:52:42,
942,267,1,2024-04-22 17:05:30,2024-04-23 20:05:30
943,267,2,2024-04-23 20:05:30,2024-04-24 05:05:30
944,267,3,2024-04-24 05:05:30,2024-04-25 05:05:30
945,267,4,2024-04-25 05:05:30,
946,268,1,2023-09-04 18:02:16,2023-09-05 14:02:16
947,268,2,2023-09-05 14:02:16,2023-09-06 18:02:16
948,268,3,2023-09-06 18:02:16,2023-09-07 08:02:16
949,268,4,2023-09-07 08:02:16,
950,269,1,2024-05-23 03:06:05,2024-05-23 14:06:05
951,269,2,2024-05-23 14:06:05,2024-05-24 15:06:05
952,269,3,2024-05-24 15:06:05,2024-05-25 16:06:05
953,269,4,2024-05-25 16:06:05,
954,270,1,2023-12-21 10:02:32,2023-12-22 14:02:32
955,270,2,2023-12-22 14:02:32,2023-12-22 23:02:32
956,270,3,2023-12-22 23:02:32,2023-12-24 05:02:32
957,270,4,2023-12-24 05:02:32,
958,271,1,2024-05-15 16:12:52,2024-05-17 04:12:52
959,271,2,2024-05-17 04:12:52,2024-05-17 19:12:52
960,271,3,2024-05-17 19:12:52,2024-05-18 04:12:52
961,271,4,2024-05-18 04:12:52,
962,272,1,2024-04-16 04:33:50,2024-04-16 10:33:50
963,272,2,2024-04-16 10:33:50,2024-04-17 21:33:50
964,272,3,2024-04-17 21:33:50,2024-04-18 12:33:50
965,272,4,2024-04-18 12:33:50,
966,273,1,2024-07-04 13:50:18,2024-07-05 16:50:18
967,273,2,2024-07-05 16:50:18,2024-07-07 03:50:18
968,273,3,2024-07-07 03:50:18,2024-07-08 15:50:18
969,273,4,2024-07-08 15:50:18,
970,274,1,2023-12-24 11:39:38,2023-12-25 05:39:38
971,274,2,2023-12-25 05:39:38,2023-12-26 17:39:38
972,274,3,2023-12-26 17:39:38,2023-12-27 21:39:38
973,274,4,2023-12-27 21:39:38,
974,275,1,2023-11-07 12:53:31,2023-11-07 20:53:31
